tmdb_film_id,iso_639_1,,,
46105,en,,,
46138,en,,,
46146,nb,,,
46207,fr,,,
46296,da,,,
46326,fr,,,
46332,ar,,,
46332,fr,,,
46427,en,,,
46435,de,,,
46435,en,,,
46435,fr,,,
46435,it,,,
46435,ja,,,
46466,fr,,,
46535,it,,,
46594,ru,,,
46633,en,,,
46686,en,,,
46689,en,,,
46689,pt,,,
46705,en,,,
46712,es,,,
46712,es,,,
46738,ar,,,
46738,en,,,
46738,fr,,,
46761,fr,,,
46785,fa,,,
46798,en,,,
46798,es,,,
46798,ko,,,
46820,es,,,
46831,fr,,,
46837,en,,,
46909,bg,,,
46909,en,,,
46918,ja,,,
46934,en,,,
46991,fr,,,
46993,pt,,,
47007,es,,,
47069,en,,,
47075,en,,,
47105,ar,,,
47105,es,,,
47105,fr,,,
47105,hu,,,
47105,sk,,,
47105,tr,,,
47137,ca,,,
47137,es,,,
47138,it,,,
47143,en,,,
47143,fr,,,
47143,ko,,,
47143,ru,,,
47186,en,,,
47186,fr,,,
47192,en,,,
47192,es,,,
47225,es,,,
47226,fr,,,
47226,zh,,,
47244,fr,,,
47261,es,,,
47261,pt,,,
47298,es,,,
47324,ar,,,
47387,cs,,,
47387,sk,,,
47426,en,,,
47426,es,,,
47426,pt,,,
47439,fr,,,
47458,en,,,
47499,fr,,,
47549,es,,,
47576,en,,,
47576,es,,,
47595,fr,,,
47595,sv,,,
47694,zh,,,
47707,es,,,
47714,it,,,
47735,sv,,,
47796,it,,,
47869,en,,,
47904,ar,,,
47904,en,,,
47904,fr,,,
47909,ko,,,
47943,fr,,,
47959,en,,,
47959,es,,,
47959,fr,,,
47959,it,,,
47964,en,,,
47964,ru,,,
48034,fr,,,
48035,da,,,
48121,en,,,
48121,es,,,
48121,fr,,,
48121,it,,,
48121,pt,,,
48139,es,,,
48151,en,,,
48217,fr,,,
48231,en,,,
48233,hi,,,
48243,ar,,,
48243,en,,,
48243,pl,,,
48303,de,,,
48303,en,,,
48303,fr,,,
48303,it,,,
48395,en,,,
48395,fi,,,
48395,fr,,,
48417,cn,,,
48594,es,,,
48831,fr,,,
48895,ko,,,
48999,es,,,
49009,en,,,
49009,pl,,,
49009,ru,,,
49014,en,,,
49020,en,,,
49104,ar,,,
49104,en,,,
49104,fr,,,
49104,he,,,
49152,it,,,
49167,ar,,,
49167,fr,,,
49168,ar,,,
49168,he,,,
49168,tr,,,
49256,es,,,
49267,en,,,
49393,pt,,,
49517,en,,,
49680,he,,,
49680,ka,,,
49681,es,,,
49681,ko,,,
49681,yi,,,
49687,it,,,
49689,he,,,
49696,fr,,,
49696,it,,,
49696,ro,,,
49824,fr,,,
49931,fr,,,
49936,en,,,
49952,en,,,
49956,en,,,
49977,sv,,,
49982,cn,,,
49982,ja,,,
49982,zh,,,
50004,es,,,
50035,en,,,
50152,ru,,,
50272,es,,,
50420,en,,,
50476,ko,,,
50542,zh,,,
50627,en,,,
50650,cn,,,
50837,en,,,
51071,fr,,,
51079,en,,,
51141,de,,,
51141,sv,,,
51241,fr,,,
51244,fr,,,
51276,ru,,,
51378,es,,,
51409,de,,,
51409,en,,,
51447,fr,,,
51484,cn,,,
51548,es,,,
51618,en,,,
51619,en,,,
51739,ja,,,
51775,cn,,,
51857,es,,,
51865,fr,,,
51971,fr,,,
51976,es,,,
51992,en,,,
51992,fr,,,
51994,en,,,
52014,cy,,,
52014,en,,,
52014,es,,,
52032,en,,,
52036,en,,,
52103,zh,,,
52274,es,,,
52322,es,,,
52620,en,,,
52654,en,,,
52654,it,,,
52717,fr,,,
52799,es,,,
53110,en,,,
53124,es,,,
53244,fr,,,
53267,ko,,,
53315,en,,,
53344,en,,,
53399,it,,,
53457,de,,,
53457,en,,,
53457,fr,,,
53457,it,,,
53457,yi,,,
53487,fr,,,
53487,hu,,,
53596,es,,,
53659,en,,,
53659,en,,,
53750,es,,,
53850,en,,,
53960,pt,,,
53961,pt,,,
53996,en,,,
54012,fr,,,
54144,es,,,
54178,zh,,,
54186,ja,,,
54530,ar,,,
54580,de,,,
54580,es,,,
54659,ko,,,
54837,es,,,
54898,fr,,,
54976,es,,,
55003,fr,,,
55003,ln,,,
55244,en,,,
55372,fr,,,
55372,it,,,
55613,en,,,
55616,en,,,
55650,sv,,,
55720,en,,,
55720,es,,,
55785,en,,,
55785,fr,,,
55903,fr,,,
55912,de,,,
55912,en,,,
55955,en,,,
56137,en,,,
56137,gd,,,
56180,es,,,
56271,en,,,
56345,de,,,
56358,de,,,
56418,ar,,,
56418,de,,,
56418,es,,,
56486,de,,,
56542,de,,,
56575,cn,,,
56746,es,,,
56807,ar,,,
56812,es,,,
56815,es,,,
56947,fr,,,
56959,it,,,
57022,en,,,
57120,en,,,
57243,es,,,
57243,fr,,,
57387,fr,,,
57389,it,,,
57403,en,,,
57403,fr,,,
57403,pt,,,
57406,en,,,
57413,es,,,
57489,es,,,
57521,ca,,,
57521,es,,,
57544,es,,,
57602,fr,,,
57703,ja,,,
57978,en,,,
58062,en,,,
58089,it,,,
58429,es,,,
58496,en,,,
58496,fr,,,
58496,ja,,,
58496,pt,,,
58656,it,,,
58857,ja,,,
58946,es,,,
59065,en,,,
59213,es,,,
59266,en,,,
59436,de,,,
59436,en,,,
59436,es,,,
59436,fr,,,
59678,de,,,
59678,en,,,
59678,fr,,,
59917,en,,,
59995,en,,,
60025,fr,,,
60141,pt,,,
60243,fa,,,
60395,en,,,
60421,fa,,,
60531,fr,,,
60567,bn,,,
60670,fr,,,
60812,cn,,,
60812,zh,,,
61222,fr,,,
61302,en,,,
61302,gd,,,
61401,en,,,
61461,it,,,
61485,zh,,,
61631,es,,,
61663,fr,,,
61667,de,,,
61667,en,,,
61667,es,,,
61667,fr,,,
61667,it,,,
61667,la,,,
61667,pl,,,
61718,en,,,
61718,es,,,
61770,en,,,
61820,fa,,,
62215,en,,,
62321,el,,,
62364,es,,,
62463,en,,,
62580,fr,,,
62676,en,,,
62691,ja,,,
62915,es,,,
63100,en,,,
63115,en,,,
63311,en,,,
63311,es,,,
63498,en,,,
63498,es,,,
63498,fr,,,
63579,en,,,
63585,en,,,
63611,es,,,
63687,es,,,
63831,fr,,,
63923,id,,,
63923,jv,,,
63946,fr,,,
63946,ln,,,
64074,en,,,
64189,fr,,,
64209,es,,,
64310,fr,,,
64403,it,,,
64403,pt,,,
64450,tl,,,
64462,es,,,
64481,fr,,,
64586,en,,,
64621,en,,,
64649,ja,,,
64682,en,,,
64689,en,,,
64690,en,,,
64720,en,,,
64835,it,,,
64900,en,,,
64900,fr,,,
64900,ru,,,
65057,en,,,
65057,fr,,,
65229,fr,,,
65296,en,,,
65296,fr,,,
65318,ko,,,
65749,es,,,
65754,cs,,,
65754,en,,,
65754,fr,,,
65754,sv,,,
65795,en,,,
65795,es,,,
65795,fr,,,
66150,en,,,
66765,en,,,
67297,de,,,
67297,es,,,
67297,ru,,,
67367,fr,,,
67381,fr,,,
67385,fr,,,
67588,en,,,
67748,en,,,
67794,en,,,
67885,en,,,
67913,en,,,
67913,ga,,,
68442,ko,,,
68569,en,,,
68718,de,,,
68718,en,,,
68718,fr,,,
68722,en,,,
68727,en,,,
68727,fr,,,
68818,en,,,
68818,es,,,
68818,hu,,,
68818,pl,,,
69122,sv,,,
69141,en,,,
69324,en,,,
69340,en,,,
69605,en,,,
70443,fr,,,
70637,en,,,
70670,da,,,
70670,en,,,
70670,no,,,
70670,ru,,,
70763,en,,,
70925,en,,,
70954,en,,,
70954,fr,,,
71157,ar,,,
71157,fr,,,
71559,fr,,,
71688,en,,,
71786,ca,,,
71786,es,,,
71801,es,,,
71859,en,,,
72083,es,,,
72113,en,,,
72277,en,,,
72383,en,,,
72383,fr,,,
72392,ko,,,
72553,es,,,
72566,en,,,
72711,en,,,
72721,en,,,
72721,es,,,
72900,es,,,
72917,fr,,,
72958,bn,,,
72985,tl,,,
73203,en,,,
73293,es,,,
73473,es,,,
73532,fr,,,
73562,fr,,,
73567,en,,,
73686,de,,,
73686,fr,,,
73686,pl,,,
73686,uk,,,
73811,es,,,
74119,fr,,,
74119,pl,,,
74237,en,,,
74345,es,,,
74534,en,,,
74534,hi,,,
74643,en,,,
74680,es,,,
74726,de,,,
74726,es,,,
74840,es,,,
74879,tr,,,
74955,en,,,
74955,is,,,
75000,en,,,
75195,en,,,
75195,es,,,
75233,en,,,
75233,no,,,
75301,en,,,
75364,fr,,,
75404,fa,,,
75450,en,,,
75450,km,,,
75622,en,,,
75622,fr,,,
75900,en,,,
76025,en,,,
76025,fr,,,
76025,pl,,,
76072,en,,,
76112,en,,,
76203,en,,,
76406,de,,,
76406,en,,,
76406,ja,,,
76451,nl,,,
76543,en,,,
76636,fr,,,
76636,wo,,,
76638,cs,,,
76696,es,,,
77189,es,,,
77283,en,,,
77285,ja,,,
77338,fr,,,
77365,en,,,
77438,fr,,,
77461,ar,,,
77461,en,,,
77461,ru,,,
77546,en,,,
77635,en,,,
77635,es,,,
77635,fr,,,
77955,en,,,
77987,en,,,
77987,th,,,
78089,en,,,
78182,ru,,,
78208,fr,,,
78342,he,,,
78450,zh,,,
78457,en,,,
78476,fr,,,
78480,ar,,,
78480,en,,,
78480,fr,,,
78563,fr,,,
78568,fr,,,
78604,de,,,
78646,sv,,,
78705,es,,,
78789,fr,,,
79120,en,,,
79156,ar,,,
79156,he,,,
79302,es,,,
79382,ja,,,
79706,xh,,,
79745,es,,,
79767,es,,,
80258,it,,,
80280,ca,,,
80280,es,,,
80282,es,,,
80717,es,,,
81167,en,,,
81401,de,,,
81401,hu,,,
81458,en,,,
81458,es,,,
81458,fr,,,
81515,en,,,
81538,de,,,
81538,en,,,
81538,he,,,
81623,es,,,
81649,hi,,,
81661,sr,,,
81704,de,,,
81836,en,,,
81836,it,,,
81852,fr,,,
81857,el,,,
81930,es,,,
82103,pt,,,
82254,it,,,
82327,da,,,
82327,de,,,
82327,fr,,,
82449,sv,,,
82501,en,,,
82501,fr,,,
82533,en,,,
82533,pl,,,
82550,de,,,
82550,en,,,
82550,fr,,,
82550,it,,,
82633,en,,,
82688,ca,,,
82688,en,,,
82688,fr,,,
82695,en,,,
82695,es,,,
82695,fr,,,
82798,es,,,
82941,de,,,
82941,en,,,
83114,ja,,,
83266,es,,,
83271,es,,,
83389,ja,,,
83440,ru,,,
83505,es,,,
83540,en,,,
83581,en,,,
83589,en,,,
83666,en,,,
83770,en,,,
83770,fr,,,
84111,zh,,,
84169,en,,,
84175,en,,,
84175,fr,,,
84188,de,,,
84188,en,,,
84188,fr,,,
84251,ja,,,
84284,en,,,
84286,en,,,
84287,en,,,
84290,en,,,
84291,en,,,
84330,en,,,
84332,en,,,
84334,en,,,
84336,en,,,
84342,en,,,
84355,en,,,
84427,fr,,,
84698,fr,,,
84797,es,,,
84797,fr,,,
84797,pl,,,
84922,en,,,
85033,fr,,,
85039,en,,,
85125,en,,,
85125,hi,,,
85284,ja,,,
85444,en,,,
85444,es,,,
85444,gl,,,
85461,ca,,,
85472,en,,,
85502,cn,,,
85521,en,,,
85529,en,,,
85542,en,,,
85543,es,,,
85545,fr,,,
85549,es,,,
85559,en,,,
85645,es,,,
85660,es,,,
85741,fr,,,
85743,sv,,,
85761,es,,,
86266,ko,,,
86440,es,,,
86555,en,,,
86643,en,,,
86825,en,,,
86829,en,,,
86837,fr,,,
86838,en,,,
86838,vi,,,
86982,sv,,,
87012,fr,,,
87504,en,,,
88057,en,,,
88273,da,,,
88284,de,,,
88500,it,,,
88931,ja,,,
89237,en,,,
89280,en,,,
89297,es,,,
89456,fr,,,
89482,en,,,
89482,es,,,
89482,fr,,,
89482,sh,,,
89482,sq,,,
89495,de,,,
89495,es,,,
89708,en,,,
89764,es,,,
90125,en,,,
91099,es,,,
91186,cn,,,
91367,en,,,
91739,en,,,
92348,en,,,
92348,fr,,,
92603,es,,,
92786,es,,,
93188,fr,,,
93858,en,,,
93858,pl,,,
93858,pt,,,
93915,es,,,
94047,de,,,
94047,en,,,
94047,ja,,,
94047,ko,,,
94047,ru,,,
94047,zh,,,
94123,en,,,
94525,ja,,,
94653,en,,,
94725,en,,,
94904,es,,,
95098,es,,,
95277,en,,,
95597,fr,,,
95728,cn,,,
96220,es,,,
96287,es,,,
96487,cn,,,
96535,en,,,
96721,de,,,
96721,en,,,
96721,fr,,,
96721,it,,,
96724,en,,,
96724,fr,,,
96821,it,,,
96892,es,,,
96936,en,,,
97020,en,,,
97064,ar,,,
97064,fr,,,
97365,en,,,
97365,fr,,,
97365,pl,,,
97367,en,,,
97367,es,,,
97370,en,,,
97548,es,,,
97548,he,,,
97610,en,,,
97630,ar,,,
97630,en,,,
97754,cs,,,
97754,es,,,
97762,en,,,
98019,en,,,
98020,es,,,
98205,fr,,,
98232,zh,,,
98246,ja,,,
98642,ru,,,
98866,es,,,
98866,fr,,,
99002,fr,,,
99006,en,,,
99453,en,,,
99637,en,,,
99647,ja,,,
99648,es,,,
99950,es,,,
100122,es,,,
100156,cn,,,
100270,es,,,
100270,pl,,,
100898,nl,,,
101041,es,,,
101119,en,,,
101119,fi,,,
101173,en,,,
101173,es,,,
101173,fr,,,
101173,it,,,
101173,la,,,
101173,en,,,
101173,es,,,
101173,fr,,,
101173,it,,,
101173,la,,,
101338,es,,,
101801,cs,,,
101958,de,,,
101998,en,,,
102000,en,,,
102000,fr,,,
102001,ja,,,
102272,de,,,
102344,es,,,
102377,es,,,
102394,es,,,
102489,de,,,
102489,en,,,
102489,es,,,
102489,fr,,,
102513,es,,,
102516,es,,,
102933,en,,,
103236,hi,,,
103328,fr,,,
103475,en,,,
103686,de,,,
103689,es,,,
103731,en,,,
103740,ro,,,
103747,en,,,
103758,it,,,
104435,es,,,
105448,fr,,,
105448,pt,,,
105978,en,,,
106230,en,,,
106230,th,,,
106646,en,,,
107073,es,,,
107418,ar,,,
107418,es,,,
107418,eu,,,
107418,fr,,,
107418,pt,,,
107589,es,,,
107985,en,,,
108331,es,,,
108386,en,,,
108544,ar,,,
108544,fr,,,
108707,es,,,
108917,en,,,
109424,en,,,
109424,so,,,
109785,es,,,
109819,es,,,
110160,en,,,
110160,fr,,,
110198,ca,,,
110198,es,,,
110207,es,,,
110323,fr,,,
110392,en,,,
110393,es,,,
110398,es,,,
110414,en,,,
110838,en,,,
111012,de,,,
111471,es,,,
111473,en,,,
111689,es,,,
112191,es,,,
112336,en,,,
112477,en,,,
112631,es,,,
112852,en,,,
112853,en,,,
112942,es,,,
113095,de,,,
113148,en,,,
114090,es,,,
114333,es,,,
114860,es,,,
114896,es,,,
114913,en,,,
114931,de,,,
114961,en,,,
115150,de,,,
115213,ja,,,
115301,es,,,
115470,es,,,
115504,es,,,
115506,en,,,
115506,es,,,
115506,it,,,
115524,es,,,
115550,es,,,
115603,ca,,,
115603,es,,,
115610,en,,,
115610,es,,,
115610,ku,,,
115610,qu,,,
115610,tr,,,
115655,es,,,
115784,ja,,,
115810,en,,,
115810,es,,,
115810,fr,,,
115821,fr,,,
116811,en,,,
116811,it,,,
116982,es,,,
117234,de,,,
117234,tr,,,
117316,ar,,,
117316,de,,,
117316,en,,,
117316,fr,,,
117316,he,,,
117457,es,,,
117974,en,,,
117974,pl,,,
117989,de,,,
118011,es,,,
118560,en,,,
119296,en,,,
119609,es,,,
119675,en,,,
119807,es,,,
120303,es,,,
120467,en,,,
120467,fr,,,
121210,ar,,,
121210,fr,,,
121496,es,,,
121558,el,,,
121558,es,,,
121558,fr,,,
121558,wo,,,
121598,en,,,
121598,hi,,,
121598,ur,,,
121677,en,,,
121677,ur,,,
121826,en,,,
121826,fr,,,
121835,de,,,
121835,en,,,
121872,en,,,
121873,de,,,
121873,en,,,
121873,fr,,,
121873,he,,,
121873,la,,,
121879,en,,,
121883,de,,,
121929,es,,,
121986,en,,,
122019,es,,,
122081,en,,,
122088,he,,,
122089,en,,,
122089,fr,,,
122089,it,,,
122611,zh,,,
122703,es,,,
123648,ar,,,
123678,en,,,
123678,id,,,
123825,da,,,
124555,en,,,
124555,ga,,,
125183,ko,,,
125742,fr,,,
125743,ar,,,
125769,en,,,
126250,da,,,
126250,en,,,
126250,es,,,
126250,it,,,
126251,en,,,
126315,es,,,
126328,fr,,,
126379,cn,,,
127030,es,,,
127242,en,,,
127363,en,,,
127370,en,,,
127373,de,,,
127373,en,,,
127465,es,,,
127539,ja,,,
127560,en,,,
127702,es,,,
127846,da,,,
127846,de,,,
127846,en,,,
127846,pl,,,
127880,es,,,
127913,is,,,
127918,fr,,,
127918,he,,,
127962,en,,,
128133,de,,,
128133,en,,,
128158,de,,,
128190,en,,,
128216,en,,,
128248,en,,,
129112,ar,,,
129670,en,,,
129670,es,,,
129734,ar,,,
129734,de,,,
130055,fr,,,
130370,fr,,,
130458,es,,,
130593,en,,,
130733,fr,,,
130737,en,,,
130737,ki,,,
130737,sw,,,
131232,it,,,
132288,es,,,
132344,el,,,
132344,en,,,
132344,fr,,,
133250,de,,,
133250,tr,,,
133704,en,,,
133919,de,,,
133919,es,,,
133919,fr,,,
133919,sv,,,
134158,en,,,
134222,fr,,,
134245,es,,,
134270,fr,,,
134673,fr,,,
134781,fr,,,
136190,cs,,,
136274,es,,,
136403,de,,,
136403,en,,,
136403,fr,,,
136403,it,,,
136437,fr,,,
136726,es,,,
136996,en,,,
137079,ar,,,
137182,fr,,,
137182,nl,,,
137726,fr,,,
138092,es,,,
138313,en,,,
138313,it,,,
138313,ko,,,
138697,en,,,
139301,es,,,
139306,es,,,
139705,en,,,
139828,en,,,
139863,eu,,,
140667,ar,,,
140708,fi,,,
142108,en,,,
144789,es,,,
145821,es,,,
146015,en,,,
147196,am,,,
147196,en,,,
147841,es,,,
148353,ca,,,
148353,es,,,
149459,es,,,
149767,ar,,,
149767,de,,,
149767,en,,,
149767,es,,,
149767,he,,,
149861,es,,,
149870,de,,,
149870,fr,,,
149870,it,,,
149870,ja,,,
150664,de,,,
150664,es,,,
150664,eu,,,
150897,de,,,
152532,en,,,
152532,ja,,,
152584,en,,,
152584,fr,,,
152601,en,,,
152603,ar,,,
152603,en,,,
152603,fr,,,
152748,en,,,
152748,fr,,,
152780,fr,,,
153576,fr,,,
153576,nl,,,
154633,zh,,,
155783,tl,,,
156700,en,,,
156700,fr,,,
156965,en,,,
157354,en,,,
157832,en,,,
158091,fr,,,
158091,tl,,,
158743,en,,,
158907,en,,,
158914,en,,,
158999,en,,,
159014,en,,,
159032,de,,,
159032,en,,,
159032,ru,,,
159040,en,,,
159138,en,,,
159151,en,,,
159154,en,,,
159942,bs,,,
159967,fr,,,
160068,es,,,
160165,pl,,,
160376,da,,,
160564,fr,,,
160588,en,,,
160946,en,,,
160946,es,,,
161024,es,,,
161336,ko,,,
162215,en,,,
162234,de,,,
162234,tr,,,
162841,zh,,,
163659,es,,,
163676,es,,,
163969,en,,,
164580,en,,,
166083,es,,,
166671,en,,,
167435,es,,,
167548,mk,,,
167548,sr,,,
168138,ca,,,
168138,es,,,
168672,en,,,
168742,lo,,,
169319,es,,,
169343,ca,,,
169343,es,,,
169343,ru,,,
169627,bo,,,
169627,en,,,
169627,zh,,,
169813,en,,,
170321,ja,,,
170502,es,,,
170767,es,,,
170767,fr,,,
171229,es,,,
171372,en,,,
171516,es,,,
171944,fr,,,
172926,es,,,
173228,en,,,
173228,sw,,,
173925,he,,,
174353,de,,,
174353,fr,,,
174372,pl,,,
174861,ar,,,
174861,es,,,
176575,es,,,
177699,en,,,
177945,ja,,,
178290,en,,,
179109,fr,,,
179111,en,,,
179144,es,,,
179144,it,,,
179144,ja,,,
179144,zh,,,
179246,en,,,
179424,es,,,
179538,es,,,
179553,de,,,
179927,ar,,,
179927,en,,,
179927,he,,,
181021,it,,,
184053,en,,,
184314,de,,,
184314,fr,,,
184352,fr,,,
185302,de,,,
185326,en,,,
185399,en,,,
186149,es,,,
186620,es,,,
186935,es,,,
186935,fr,,,
186971,de,,,
186971,fr,,,
186971,oc,,,
186976,es,,,
186992,fr,,,
186997,fr,,,
187022,cn,,,
187022,en,,,
187022,zh,,,
187028,ar,,,
187028,he,,,
187911,es,,,
187927,en,,,
188117,it,,,
188166,en,,,
188598,en,,,
188598,fr,,,
188598,zh,,,
189243,en,,,
189360,es,,,
190805,en,,,
191294,sv,,,
191714,en,,,
191714,hi,,,
191870,es,,,
192149,el,,,
192149,en,,,
192149,tr,,,
192889,ml,,,
193105,en,,,
193297,es,,,
193689,ko,,,
194101,en,,,
194537,en,,,
195917,es,,,
196263,es,,,
197082,de,,,
197082,fr,,,
199027,es,,,
199177,bg,,,
199177,de,,,
199851,es,,,
199914,fr,,,
199929,en,,,
200401,es,,,
200438,ca,,,
200645,fr,,,
201018,fr,,,
201760,en,,,
201760,es,,,
201797,es,,,
202984,bo,,,
202984,en,,,
203139,es,,,
203139,fr,,,
205220,en,,,
205225,en,,,
205354,en,,,
206227,de,,,
206227,en,,,
206227,es,,,
206227,fr,,,
206227,it,,,
206227,nl,,,
206227,pt,,,
206227,ru,,,
206408,cn,,,
206408,en,,,
206408,es,,,
206408,fr,,,
206408,yi,,,
206467,pt,,,
206608,es,,,
207638,es,,,
208355,es,,,
208478,en,,,
209155,ca,,,
209276,en,,,
209350,en,,,
209420,es,,,
210661,pl,,,
211865,en,,,
212606,en,,,
212606,no,,,
214030,en,,,
214289,fa,,,
216904,es,,,
217708,de,,,
217708,en,,,
217708,es,,,
217708,is,,,
218229,en,,,
218681,es,,,
225691,es,,,
226627,it,,,
228934,en,,,
229425,it,,,
230915,en,,,
233383,en,,,
235421,es,,,
237958,de,,,
238006,en,,,
239374,ja,,,
240809,es,,,
241151,en,,,
241924,en,,,
242289,pt,,,
243470,fr,,,
244186,en,,,
244509,en,,,
245775,fr,,,
246340,en,,,
246665,en,,,
247447,fa,,,
248212,en,,,
249397,en,,,
249753,es,,,
250806,pl,,,
252246,en,,,
253011,es,,,
253129,en,,,
253318,cy,,,
253318,en,,,
253332,en,,,
254595,en,,,
255666,de,,,
255885,en,,,
256096,en,,,
257477,es,,,
257615,en,,,
257708,es,,,
257891,es,,,
258308,he,,,
258450,es,,,
258614,en,,,
259987,ar,,,
259987,fr,,,
260949,en,,,
260949,tl,,,
262655,es,,,
262958,en,,,
263640,en,,,
265640,en,,,
265761,ar,,,
267666,ru,,,
270723,sh,,,
272886,de,,,
277621,en,,,
278122,it,,,